Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,JPM,V,UNH,HD,MA,PG,COST,AVGO,LLY,XOM,MRK,ABBV,PEP,KO,BAC,WMT,CRM,ADBE,NFLX,AMD,CSCO,TMO,ACN,MCD,ABT,LIN,ORCL,INTC,QCOM,TXN,NEE,AMGN,HON,IBM,CAT,GE,BA,GS,SPGI,BLK,NOW,ISRG,BKNG,LOW
2023-07-11,242.141119,38.755938,1462.804969,522.885521,342.822739,574.529863,346.426911,459.203988,83.761922,507.127017,625.288301,712.539652,636.143039,367.77529,169.049129,951.897251,148.891283,622.737559,166.503805,356.19058,533.204293,382.258892,56.600713,454.031255,555.440044,798.516426,280.199696,456.242675,292.785917,419.358406,376.292278,97.241927,110.397809,683.020962,229.180831,987.20638,583.044217,386.744975,293.376452,556.852425,379.145202,514.789085,222.630237,97.222145,570.86995,499.91858,387.461601,152.45608,226.786458,749.464765
2023-07-12,241.534153,38.081927,1459.015268,519.510903,340.348731,559.45517,347.102148,447.228656,83.803491,506.534153,617.655557,715.495642,629.421108,368.467038,167.196026,957.805339,148.009522,617.608448,165.316008,353.624415,546.121664,383.240834,57.102277,463.866707,558.591373,810.510046,279.2314,459.443396,291.521828,404.304377,368.388359,96.91107,110.372131,671.279559,229.026581,979.068993,582.969949,386.450061,291.549686,552.435565,376.825677,507.217875,218.38367,96.752544,563.623239,498.063528,389.191706,152.02758,223.524893,747.356732
2023-07-13,236.408665,36.137584,1461.606859,513.969236,327.617277,550.297437,338.806655,434.352341,80.349017,491.589048,604.523496,688.427958,616.592561,358.328356,165.232951,949.180557,146.055072,593.564884,161.898304,346.623091,535.555583,376.404392,56.127757,460.72991,546.286509,763.588328,279.254947,443.708414,281.695539,398.565874,365.332423,93.064678,106.795291,657.746297,220.383943,952.388789,576.856253,378.614374,287.585984,542.407218,365.800209,500.564504,211.07744,95.155055,546.263111,479.002676,376.500035,147.153738,218.255548,726.083482
2023-07-14,235.266938,36.297094,1492.075239,513.867302,332.536267,555.573708,342.941892,440.55056,82.33181,485.808664,608.840619,688.628062,616.913384,355.411009,169.140455,957.862938,148.12171,599.905655,163.338685,343.035901,537.724964,375.572065,56.826745,463.200586,544.238701,765.592416,279.931026,449.632892,284.745677,400.980284,368.42332,94.19683,107.706227,664.331463,223.886195,960.980518,585.475862,385.066272,292.587011,548.899872,369.06506,494.963469,216.138063,94.076216,549.863796,480.99143,369.730514,145.864835,219.386055,714.251856
2023-07-17,246.617415,38.088324,1524.781914,533.642331,342.915455,587.896908,351.099813,453.543391,84.196873,503.125172,631.865779,710.421171,624.01611,361.951022,173.613088,978.262558,148.763313,617.592286,169.444029,356.852495,538.915744,379.887855,57.755578,461.278835,548.343862,771.293258,286.944939,461.316835,290.670167,397.369555,379.605114,98.81969,111.191485,687.072491,229.128175,984.563437,605.732281,397.077345,296.477325,550.123118,375.640552,500.229555,217.298034,94.834501,561.532038,492.020887,375.690369,148.229845,218.479098,731.538627
2023-07-18,242.693276,38.651355,1557.704449,537.657012,346.194957,586.560178,350.055325,437.826573,82.653253,505.359545,628.667449,706.928221,620.749572,366.736446,173.525598,994.049321,150.51101,617.986654,170.343366,358.602998,540.659984,380.468369,59.812724,465.864485,548.986535,776.599177,283.97886,459.49894,296.494107,385.351524,379.059204,95.503439,110.615635,730.902734,229.773356,985.109074,610.348226,399.661502,296.128998,554.753804,373.237347,510.353158,218.950356,97.3218,564.58781,495.924475,379.43999,150.471428,223.759304,728.252097
2023-07-19,245.131989,38.472214,1551.489477,543.55483,344.522991,580.850165,354.297656,437.965636,84.662194,509.484812,626.438861,720.37637,623.443796,367.772028,174.473465,1004.315703,153.64048,610.553066,168.453148,352.005631,527.855041,383.125056,60.435323,466.464374,548.098965,773.505071,287.043155,456.178059,294.480059,383.742337,383.960344,100.647447,111.137774,710.149032,232.068146,992.73914,613.865181,403.484532,296.251631,564.665253,377.443296,513.899059,218.357238,98.564228,567.961198,494.720166,379.440136,146.562107,222.465018,741.512326
2023-07-20,238.45363,37.417107,1508.372927,529.438486,332.27882,570.014029,348.524249,432.827669,83.936883,506.102918,617.317789,704.600449,616.576383,362.411416,175.67411,988.604714,151.18266,603.879368,165.791328,348.097396,535.068537,376.942792,59.922902,462.115027,538.933482,765.056235,290.375288,450.916271,289.106469,382.120319,379.761315,99.689031,109.72537,696.678122,228.223976,982.243936,606.904675,396.958274,288.644988,560.788172,369.778871,509.663468,218.142289,95.748598,565.727562,483.307637,385.734685,141.175581,221.218886,719.43879
2023-07-21,242.676643,38.024177,1552.818817,544.057388,333.967743,562.549231,350.984311,431.039972,86.289147,511.42528,621.709424,719.183271,622.00796,366.312971,177.339467,991.470552,150.009861,611.873539,165.711911,346.820832,535.436218,379.555954,61.267444,485.158465,539.879148,788.777311,292.732862,458.500307,295.973506,385.159441,385.120617,101.434086,110.467321,701.016985,227.78092,986.049904,612.747934,393.150328,287.820633,557.958241,374.323139,515.393945,220.005531,97.205629,569.022614,482.986363,381.294636,145.566597,221.017638,735.019649
2023-07-24,250.404964,37.961318,1578.264773,559.148219,344.930199,580.161896,357.659024,433.510316,86.07959,522.234209,628.183237,741.266106,628.067961,364.218001,180.625509,1010.817289,151.956903,614.715212,168.784719,345.736547,535.003239,379.806312,62.849619,492.025451,549.890078,800.917375,293.740604,466.959318,293.326361,386.832562,396.126081,100.762241,112.282757,703.698417,232.333367,989.621816,633.710899,398.185093,292.400321,559.525846,385.116601,523.88548,228.334271,96.844432,581.410101,493.525097,384.647455,148.197639,226.997813,749.287855
2023-07-25,255.055019,39.623678,1595.594823,552.871761,345.434843,586.930173,366.651378,449.343118,87.298406,527.574487,635.261169,755.551605,621.737667,367.677177,183.355031,1025.844883,154.837005,616.869587,171.146879,341.48405,535.138898,390.797881,64.782005,497.342239,552.663295,843.238954,297.636304,475.82669,298.3218,391.742855,397.760856,101.038887,114.523146,724.071018,239.50169,1016.864733,650.24969,400.545603,297.751366,568.474105,387.497986,533.925723,227.374212,97.032678,584.226421,495.214826,387.867615,156.361529,230.322344,783.463516
2023-07-26,252.387581,40.255815,1570.893451,537.447757,345.709558,581.363744,362.773911,441.583605,84.807451,524.857351,632.441685,754.7005,620.368238,364.93824,177.481423,1012.802856,153.769718,608.494773,167.503395,336.215856,523.944366,382.774978,63.583354,491.865241,540.197898,840.942421,288.806579,474.2979,296.240539,385.108938,390.283044,98.04672,112.474702,726.586135,236.364482,1002.201499,642.990864,393.860226,292.446459,567.981117,381.692096,527.88331,221.736749,97.38424,579.002967,485.797412,381.725922,155.1557,228.293493,768.968023
2023-07-27,249.826363,38.838224,1559.632738,535.053139,346.185708,589.168567,366.407295,432.947703,85.896407,520.394319,623.288452,743.399284,618.914206,365.184707,181.58926,1017.879966,149.829238,605.535007,166.819596,344.02884,507.485565,382.048756,64.971654,494.473833,549.155829,825.499978,292.858008,478.843317,294.614028,390.354379,392.651001,95.867099,112.018263,719.745991,236.62218,991.289969,647.322002,393.845785,291.462432,563.91282,380.472735,527.701761,219.51639,97.479072,584.198967,483.450098,387.340754,152.763123,229.935444,759.969519
2023-07-28,254.022925,39.027009,1525.39241,525.275541,342.542928,588.271011,358.429564,428.178526,84.911291,510.796271,612.276759,739.233153,607.002559,362.964049,179.249455,998.02351,150.635743,598.371007,163.122881,341.329683,502.396663,377.665752,64.144611,482.511123,542.160642,815.974355,289.426015,477.637729,284.453686,384.519919,395.595259,95.546875,111.435978,711.453303,232.979612,999.315977,624.337562,392.608096,289.483535,558.429151,374.918636,523.999762,219.669531,96.289074,580.940779,476.967808,403.388334,155.16847,223.651328,756.444677
2023-07-31,256.347444,38.294772,1515.998333,520.859204,338.713637,586.996041,355.826777,424.958533,87.678365,509.834063,607.737181,747.291051,605.066851,360.549895,176.474015,988.339582,152.434529,596.423545,163.611763,339.396271,494.700966,373.557238,63.775573,496.484599,545.922557,836.638264,289.597428,481.08612,287.100417,388.998512,392.054576,96.531253,111.987726,722.910465,233.381974,1012.961276,622.117893,395.048251,287.550284,557.360839,376.386704,527.90619,218.403868,95.880631,579.124385,476.543295,397.934678,153.467809,224.158309,720.212526
2023-08-01,254.430666,38.711113,1474.929315,511.02904,333.512589,582.895685,355.664673,425.59443,88.11075,496.647273,598.873884,734.876797,599.669063,361.211911,173.134165,971.006297,152.73628,593.586477,159.263741,339.13666,490.438079,369.131247,65.110283,489.133066,543.576445,823.224918,286.900114,475.887382,285.149584,398.787298,386.17286,93.339819,112.6706,709.718805,230.647939,998.385086,610.134362,387.965541,281.160685,553.713485,373.113446,517.086285,214.168519,95.704931,580.355661,471.252326,398.571223,150.288584,223.802861,709.345119
2023-08-02,252.676743,38.37466,1515.749518,518.330205,339.655946,578.678797,357.433364,427.078946,90.319883,500.067557,601.337082,746.185549,605.281812,366.316441,176.736166,974.361469,150.655238,590.548613,160.213857,339.596369,499.515976,371.259798,65.397794,508.246067,545.474074,826.124294,283.53481,481.397109,287.835853,402.100529,393.27455,91.864118,114.453426,696.684181,232.932984,1009.456136,613.390894,387.249197,281.621999,556.404282,369.037737,519.286893,217.0408,95.828545,590.760622,477.497858,400.226163,149.289244,225.507883,709.66443
2023-08-03,243.302867,36.025206,1477.679204,502.826566,329.932592,562.083102,343.19695,417.193128,87.154835,486.263098,588.739233,723.745214,587.387408,356.145214,172.557323,966.400059,144.016318,568.269208,153.5427,332.173941,486.177277,363.726797,63.682877,503.315535,532.262569,812.5279,274.480731,465.103842,280.692343,392.707621,378.847362,90.306948,110.306884,673.574197,225.980767,973.79127,582.223074,379.068784,274.568717,547.24532,359.931351,502.223805,216.733722,92.988283,575.483402,460.645204,374.646396,142.859314,217.616023,703.33046
2023-08-04,241.303185,35.457447,1493.726843,500.66021,326.133024,544.093925,336.779298,401.461266,86.4589,480.953409,591.801629,715.605606,578.202135,353.157818,170.554048,962.040213,145.806722,566.675118,152.036825,329.570856,482.783949,360.999672,63.614905,496.100363,521.057716,805.066626,271.233731,454.718066,274.773839,383.063392,374.332724,90.895527,108.805983,684.674825,222.24616,961.95223,572.26995,373.500743,271.526159,547.435771,352.454045,488.3158,214.562741,90.845004,564.569713,456.983697,364.508937,139.857152,215.629174,699.173239
2023-08-07,245.096977,35.253473,1478.314807,504.654859,326.082778,552.626455,339.990717,403.474675,85.825982,480.761363,594.658994,718.927471,579.438357,349.725875,172.347694,971.548817,148.078019,564.447958,151.078887,332.484584,484.341024,362.576914,64.562142,497.184937,520.058167,807.516515,276.528649,454.540681,275.515474,370.335314,368.924848,90.326926,109.69029,670.624234,221.501434,969.720423,569.39277,376.018134,269.328986,548.838015,350.839567,485.844697,215.150473,91.906449,563.218081,456.915974,351.500064,138.8789,212.401363,693.205842
2023-08-08,249.807862,36.564585,1500.044268,519.652119,329.371028,566.608121,347.171893,411.110403,86.077195,496.082944,602.200141,732.265006,585.678609,354.935784,177.008576,989.772877,149.845066,573.190789,153.587412,336.669657,487.112037,370.507528,66.716024,510.96928,528.956791,810.81984,283.644249,461.117051,279.362008,385.587813,374.713202,89.777877,112.97323,697.259272,224.579726,987.973984,588.138403,379.323931,272.692619,554.350576,350.757316,486.001187,216.816119,92.630896,574.100123,460.059073,363.701096,142.158851,219.891362,700.300764
2023-08-09,248.704672,38.039054,1484.810886,533.359692,335.111214,564.898646,353.542949,405.210833,88.761409,506.258091,609.967279,744.88114,593.542272,359.371616,176.165439,1011.675587,151.063171,591.744265,156.395838,330.747972,494.710085,375.483451,67.776082,524.101,534.586567,812.975262,289.331135,463.294275,285.606886,397.883303,379.277268,93.732245,115.257424,732.282794,229.4476,995.279547,588.734391,386.601854,276.838592,563.843707,356.910891,493.99542,224.53102,93.786623,585.945914,468.86305,369.425838,145.705367,223.190502,714.441452
2023-08-10,246.9015,36.902948,1493.012918,547.568934,343.522745,578.614497,353.750542,395.123465,86.966854,509.398673,616.475284,744.981115,599.223358,358.799728,176.823681,1007.031399,150.404939,593.112919,157.552581,334.974344,506.083694,378.207709,67.661402,514.14338,539.486219,813.164528,292.254117,462.383324,287.033402,402.693997,379.640928,93.599034,117.413264,748.530176,229.375274,996.616383,589.224468,387.635724,278.09819,562.186448,362.271738,500.953238,228.567477,95.865277,595.143045,470.4066,374.779876,145.589836,221.721848,720.804647
2023-08-11,248.584867,38.091862,1566.575972,552.101746,349.105788,592.029148,358.980767,401.040645,86.354659,509.55668,619.080273,748.336789,606.672679,358.099599,177.431195,1019.60524,148.972328,600.361582,158.397049,339.600054,533.21155,376.774386,68.193163,508.434573,545.754093,830.91146,296.511115,469.492153,291.396235,400.534545,377.027863,93.300712,117.817261,748.923738,231.640591,996.659292,603.62711,391.99336,278.160406,562.835244,362.659464,511.865187,228.694987,96.711133,599.721118,478.475882,383.984544,146.325816,229.317891,721.506678
2023-08-14,248.432745,37.442354,1569.036689,549.757088,353.519112,598.955619,369.377568,396.475781,88.179473,520.191347,621.880078,747.168768,613.996428,354.711487,181.479429,1043.917787,150.20991,601.932487,160.389731,346.962159,532.937905,383.309735,68.985904,519.970497,546.25076,838.284298,300.42199,469.089241,292.415524,407.087959,381.819974,95.470355,117.961514,741.96953,230.20096,1002.823008,602.82226,395.170865,281.398695,567.823636,364.863651,521.977366,230.132512,98.502914,602.684087,480.696606,380.965191,145.688437,229.191865,711.900766
2023-08-15,249.872469,38.529303,1587.079891,535.220852,350.645598,610.784433,370.929694,380.211249,88.85277,518.458898,625.997763,737.868512,615.979586,353.735859,182.11971,1036.516823,145.126897,603.153692,159.422306,339.55275,531.769295,377.53954,69.545402,516.213275,549.760864,846.971061,304.960993,468.014582,293.547897,396.07687,382.996767,99.662849,116.719759,742.937883,231.081174,997.607882,594.563484,391.681666,283.56033,561.996384,364.113223,525.87734,228.976865,97.790262,608.135011,479.253119,372.27772,142.866901,230.121148,728.094865
2023-08-16,247.41634,39.332828,1593.814698,532.121896,354.737639,621.522622,373.942414,381.196571,89.609421,522.344408,632.479493,739.172602,608.157535,353.260756,181.226723,1048.267533,148.314611,605.453267,159.298891,335.975364,530.518879,381.304332,68.666612,511.733273,556.390198,857.432877,307.365106,468.988601,294.013634,407.969627,390.60505,97.770385,116.956311,744.738681,230.279924,995.499544,596.292828,392.909278,286.736713,561.387731,365.884097,529.726296,238.604599,97.173666,607.316447,487.015849,384.285841,145.748362,232.092296,756.278565
2023-08-17,246.470767,39.750252,1610.936313,528.012814,349.173027,614.70122,375.809432,387.759229,89.4258,522.301951,627.516747,736.135935,604.978604,352.476233,180.692381,1057.33824,150.946828,595.048709,158.603071,332.762838,537.235451,377.607014,68.833231,515.19011,547.948031,858.943306,312.313189,468.738946,290.471373,404.182413,387.433479,96.736972,116.44927,739.398823,229.882651,986.628056,602.286144,393.2105,284.430599,560.806485,367.043339,538.420428,235.683327,96.933022,604.029646,487.744298,383.097456,144.174725,230.632642,743.470564
2023-08-18,247.567496,39.467741,1677.653618,515.087588,348.003255,629.001342,375.006404,395.719604,86.703622,513.321568,632.890698,736.818398,605.356419,351.115499,179.952145,1054.926791,152.17706,594.192383,159.642985,333.367032,544.427955,380.521971,69.002331,509.435686,545.7805,858.437824,301.736947,467.688054,292.075635,390.647644,387.817441,97.027466,117.042516,709.348371,231.123879,990.177267,601.846682,389.634477,283.067456,558.65219,373.224813,547.421288,232.582932,96.983369,602.359473,485.729372,384.174079,143.985098,232.806474,747.884302
2023-08-21,248.004244,40.465663,1661.255366,508.963649,346.556239,622.293514,375.308497,393.207416,86.360049,514.474999,618.776528,733.791703,610.290103,350.140506,178.709036,1033.575438,152.07487,589.321019,158.750099,329.146099,542.432893,378.662138,69.709499,513.177154,540.1988,845.030507,304.545066,465.848401,287.513339,389.556302,383.210048,94.263927,116.614631,708.437541,229.845165,971.696656,601.950747,383.579856,286.562668,559.949192,365.487377,552.652236,240.77366,97.377817,593.382289,487.957505,374.489509,143.379905,232.072725,716.695152
2023-08-22,248.12428,40.791183,1681.113745,514.421087,346.798917,616.872247,375.346937,393.219229,86.239928,510.601602,612.799504,721.44374,603.032588,345.162554,178.802069,1027.520723,152.505668,591.234313,158.984295,332.345863,539.555708,379.409097,69.887904,511.245358,545.073436,853.783665,299.436323,462.339754,289.786761,384.761206,380.454373,95.764838,117.737406,708.673087,230.690173,969.895702,609.006638,384.18588,285.484527,560.376025,368.538549,547.185501,243.303131,97.82767,590.932782,485.052528,366.932506,143.603997,226.890946,702.352023
2023-08-23,247.396751,40.616725,1682.069286,524.416198,353.899174,616.448182,378.070884,397.444141,85.770324,508.39475,606.41527,729.89159,592.234224,344.211655,179.956535,1021.84983,153.500035,589.826654,157.179174,330.99181,543.706481,380.2013,70.855715,503.375492,546.326458,858.113316,297.100266,464.192954,286.885941,385.778722,379.32846,97.075297,118.159801,707.307582,229.650489,963.058524,623.79671,385.834079,286.748715,562.564681,373.877082,552.138935,238.818946,98.746958,593.799968,490.274554,369.148965,141.549122,229.228406,702.740096
2023-08-24,247.637822,41.701927,1634.95926,518.861465,356.534138,618.746748,381.152268,395.796786,86.933986,508.639928,603.0134,739.493169,598.665656,346.262578,178.881607,1026.903377,154.602663,583.693257,158.10932,330.51479,561.50947,378.879112,70.405279,490.793973,552.771104,863.573994,285.882433,463.431167,286.09459,378.271288,373.913331,99.208904,117.793612,716.002657,229.998191,957.63596,634.678033,382.433451,286.838256,558.196639,371.839965,552.083569,240.327355,96.898436,596.301362,490.034165,370.257065,140.951467,230.580151,699.201196
2023-08-25,247.285061,42.609311,1619.561159,515.100115,360.049049,607.844571,383.06764,397.246629,89.353485,512.312831,598.992471,740.206417,598.938244,347.166786,177.427012,1033.952805,153.558553,590.562859,158.821089,333.619233,555.918469,379.858372,71.605904,489.69123,552.929023,855.419486,283.547106,465.537962,289.408806,376.68238,373.419973,97.921481,118.334663,731.19309,230.281525,972.451715,613.814161,380.271605,290.254767,558.765707,371.174176,553.342718,236.148491,98.191108,606.76472,483.381591,369.230035,139.363163,230.529262,717.624392
2023-08-28,258.028644,43.820038,1618.92018,523.915574,358.085687,616.024838,391.437078,401.420481,90.607788,518.483442,597.668108,771.314544,607.43327,349.219007,176.804662,1053.929377,154.7943,598.720882,162.729605,337.539285,560.873954,381.774585,71.751383,500.274016,563.832234,874.90525,282.432057,462.835405,288.525181,380.456883,377.274145,101.579411,119.840885,744.646543,233.206825,975.98833,626.609287,383.521022,296.633064,559.933421,378.337252,560.973885,243.600621,100.003704,616.138236,491.806429,372.044779,143.414231,235.773101,724.016581
2023-08-29,256.619451,44.348818,1634.032866,514.349819,353.800865,620.538004,385.719328,400.871099,90.991653,514.110042,595.497183,775.511972,598.138636,344.269486,175.728481,1067.151735,155.195235,595.437139,161.233945,335.091413,547.436519,382.967155,72.578061,504.586138,567.192432,860.344806,273.378952,460.511248,284.335432,382.980833,375.503543,98.181195,118.978735,743.353323,233.865451,970.729239,624.180177,383.822372,295.551783,562.44074,377.37928,563.177714,245.460841,99.682142,619.504867,491.610415,368.835416,148.405469,234.966685,728.649684
2023-08-30,259.61958,42.86998,1634.510805,500.714831,353.623099,609.690217,381.327293,401.356805,91.559458,511.690898,598.333355,776.848034,586.420787,342.961423,172.707565,1034.866463,155.473209,597.921908,160.183544,322.907766,553.157328,378.297335,72.526499,490.894368,571.694548,833.258956,270.209,459.435103,285.542425,382.186533,377.773903,97.188126,118.275427,743.23929,229.62347,963.137199,601.614714,376.502529,289.784071,560.217453,376.136082,548.94089,246.884457,96.809315,618.489784,488.589173,373.340976,143.835991,237.513075,743.272904
2023-08-31,263.79641,42.602225,1634.961679,503.123063,357.225053,591.231358,380.066836,417.60443,92.934966,525.724133,604.06738,783.414571,597.135021,344.302383,174.477718,1046.157305,156.084156,609.829495,162.549083,326.084328,570.1756,383.546216,71.522891,509.374866,585.132539,843.150332,274.003826,467.840215,286.926662,395.727778,386.003054,96.501458,120.442028,732.986979,232.708946,990.960149,621.350368,379.524155,295.542511,564.859403,381.204606,555.133306,244.810198,97.569578,628.928443,497.252089,377.616674,148.181703,241.311188,767.223739
2023-09-01,268.930471,42.960283,1619.806009,501.793015,356.345772,594.528367,379.01237,417.18135,95.809887,526.469554,597.504504,785.304624,597.919692,342.084319,175.93889,1058.73722,154.986179,604.051343,160.364389,326.2744,570.626628,390.015393,70.313623,511.92558,585.405556,863.460241,267.363237,462.830105,286.64103,396.661817,383.377856,94.12022,121.70825,727.795945,231.309295,985.741634,630.426343,381.925773,296.252444,567.34896,383.435338,562.315649,239.420297,96.479037,628.486532,496.987546,390.636038,150.756026,244.248733,783.787412
2023-09-04,266.070936,44.027668,1654.941821,514.194564,361.689749,606.562368,384.452471,424.734949,97.458284,535.555309,606.861592,809.125835,602.18941,346.375529,180.654322,1083.173596,158.364334,618.957679,162.31104,329.966273,590.56895,394.991617,69.991823,506.562424,596.556093,867.933197,267.681656,469.044549,285.970873,401.035992,387.178502,95.773877,123.410391,716.989565,233.960582,1008.112172,634.103437,390.662074,302.291284,573.571952,389.711207,576.167367,247.424349,98.17226,632.037063,509.65909,389.326196,157.180323,248.956705,806.14469
2023-09-05,268.699896,43.99409,1676.43817,528.506494,359.37024,625.421327,378.131466,413.356944,98.303202,525.82603,610.001676,801.710022,597.694811,349.881358,180.718655,1097.912524,157.201868,610.737449,161.570559,318.570075,584.21685,392.035204,69.055303,516.056199,595.70786,863.539862,266.005177,471.47987,284.973612,405.397009,389.725648,97.166928,122.59335,727.843829,232.54087,992.039523,641.116289,383.536593,301.427804,567.74103,381.321078,570.262839,247.837981,95.377832,637.597169,507.963771,378.651315,154.61123,248.253242,817.389164
2023-09-06,272.452427,44.154773,1689.045463,552.556658,362.219229,633.840133,384.177926,409.682018,100.826884,529.379434,621.581496,809.120817,596.314242,350.895625,177.886205,1115.804803,159.196704,615.68241,162.284157,321.755585,580.03072,396.386302,70.078295,512.174289,596.281595,861.183656,273.698384,476.114754,284.014762,406.64117,389.326473,99.74144,122.292479,753.389886,231.602714,1008.031146,646.626147,387.023899,306.690128,567.957177,388.975561,575.839835,253.552766,94.431453,634.61999,508.11844,378.93202,150.358772,250.779664,846.62219
2023-09-07,269.146273,43.867334,1674.887905,542.744642,358.986563,641.644967,377.526687,404.490881,99.078055,522.365849,620.331251,797.403603,594.336603,350.020279,177.644738,1103.304693,158.512385,612.241539,159.961493,320.253826,575.261939,393.434587,69.631824,504.998408,584.501675,872.965424,266.895224,466.076063,279.570127,411.573805,386.279136,98.010918,121.025297,746.949813,229.209931,1002.362319,631.774589,383.793584,305.83342,567.072145,387.449062,570.785767,249.415938,94.14691,637.337785,504.770267,371.155517,151.240486,251.699471,837.689692
2023-09-08,269.962084,41.877124,1600.251529,540.212073,350.99699,636.056719,368.500379,395.69,97.832678,522.647688,616.537576,781.867034,593.179913,345.120792,177.757783,1108.102694,157.078456,595.661372,155.64092,316.128317,567.490278,389.287624,67.911636,500.801919,589.625321,842.259926,263.692023,458.422115,278.613768,406.313434,382.171395,97.426607,119.436583,738.771198,228.382214,984.757482,629.40413,379.75222,302.685229,564.75798,380.936383,569.934953,243.137152,90.820529,624.443381,495.085209,376.554086,148.688537,250.023103,831.226588
2023-09-11,273.157451,42.851139,1604.418435,543.188351,351.172982,647.508234,370.64051,398.944987,98.509778,537.70081,631.350261,788.854991,593.364358,346.418998,178.384124,1094.418343,160.737563,605.540334,158.352846,318.230967,570.900088,395.097309,68.447242,505.877036,592.753162,850.751789,268.566895,459.974281,284.377861,417.935802,388.47571,99.642059,120.536014,758.303909,230.530809,980.831027,636.175668,386.859173,307.669424,565.345055,386.25818,569.721195,242.299527,89.997168,637.528879,499.054347,375.71812,148.348228,252.506425,811.184526
2023-09-12,271.746432,41.290193,1611.095003,537.45334,344.249836,648.219746,369.087888,400.089837,99.942182,533.615569,623.337089,782.676251,590.44262,340.131122,176.582006,1089.897253,160.515062,595.565059,158.553104,318.613334,554.372121,391.2862,67.553358,506.99857,584.377066,849.215682,268.963074,453.808956,283.636136,414.92941,386.111696,96.680007,120.00963,753.518846,229.549822,985.261552,632.758208,382.880132,306.216338,560.718633,387.673087,557.70777,239.123814,90.640531,636.429557,490.165274,368.665854,147.357733,250.791778,770.604513
2023-09-13,273.380588,40.768968,1635.315877,531.846416,348.080176,639.474722,368.846109,400.327263,99.146004,532.343068,619.045813,778.026323,587.263755,338.735518,177.723159,1092.793416,157.585698,586.917368,160.140138,320.942006,538.588607,391.40055,67.779008,494.350532,582.750445,841.712064,265.877218,451.976693,289.007994,404.688504,385.941075,94.435193,118.796473,750.136481,228.521815,991.73659,621.631522,378.072956,308.185895,557.308117,386.910836,549.915827,242.289459,90.445266,639.330021,484.83215,382.954498,144.607449,255.002207,781.285615
2023-09-14,273.320728,39.948126,1660.28466,525.633023,346.796886,644.153918,373.419192,411.947408,101.790828,539.786133,621.26368,782.378812,597.506257,336.571824,177.931072,1120.452837,158.662089,594.357438,161.283671,323.009294,540.36096,391.050403,67.935818,510.804049,587.8088,849.142131,268.603167,452.200856,290.995713,410.361306,390.345921,94.330355,119.814118,742.532204,229.504383,998.559599,624.869956,381.076027,310.992732,562.62822,384.794296,558.7703,244.463482,90.220387,645.531028,486.381038,386.702836,149.092223,254.347371,801.907998
2023-09-15,266.54073,38.791866,1622.545,512.735331,338.032511,634.873033,362.511803,396.41114,99.677763,523.570227,608.201663,766.55711,593.239737,328.159805,175.772406,1106.646155,156.859864,578.66454,157.276673,319.219025,522.394995,380.472592,65.444708,494.104762,576.85827,811.366575,260.414905,440.490087,288.876498,409.818984,374.818065,92.170119,116.231646,727.102218,224.093756,974.008317,614.943517,377.041925,297.668671,552.116653,372.986847,551.1127,235.893823,87.50407,632.883118,475.406408,382.45745,144.675547,245.880636,790.060974
2023-09-18,260.646824,38.616303,1572.718012,497.126668,325.299903,630.800668,355.319394,390.49378,96.64282,514.458182,596.780086,737.112822,584.519895,324.284189,171.617851,1052.827156,150.660726,559.659224,153.049708,327.234924,511.801671,373.040686,63.092325,484.463246,565.043447,782.437395,251.422352,427.23412,281.494261,398.788825,367.835959,90.499226,112.62362,698.079328,220.584728,940.486997,596.771954,366.629107,287.893297,542.856996,361.143038,533.332309,233.91626,85.275238,623.957243,466.869438,375.223371,144.076394,238.024679,764.527245
2023-09-19,262.096081,39.694169,1609.562729,499.443374,328.233537,634.635518,357.593069,406.301019,97.53718,515.367991,593.217115,743.969838,577.136294,325.435512,175.245913,1056.766916,148.669051,560.913628,155.387184,327.432905,518.865722,373.099938,63.686101,491.20098,570.446851,769.970389,248.800123,435.043788,283.113581,395.624235,376.01251,92.059527,114.052793,708.26517,223.28838,948.301883,607.45912,367.382837,289.576592,545.093712,366.993974,527.292302,232.476176,85.741437,626.636789,473.035269,382.740881,142.267332,243.637754,751.487031
2023-09-20,261.788989,39.531807,1612.209342,492.612035,326.14147,634.173796,361.27731,411.209609,98.526788,514.206493,593.843975,737.328456,583.896801,324.877132,174.548077,1046.378727,151.007856,558.145784,156.835639,318.006417,509.49099,372.780204,63.559039,497.985184,573.691055,759.732105,246.460088,438.156051,286.626886,397.771054,376.519431,92.367228,114.672426,695.681319,226.105467,937.352767,598.464728,361.83121,289.40439,540.547666,371.601166,520.260337,231.469869,85.450317,624.704323,469.306824,377.268793,142.531326,239.309435,725.493001
2023-09-21,257.071858,39.900187,1587.648161,503.15013,329.059037,633.931189,360.660114,409.293809,97.627105,519.751982,595.08426,747.846154,590.787994,322.960245,174.018821,1048.492683,151.699274,560.837644,155.892067,321.24815,526.439445,373.864478,62.857193,497.014032,569.404343,785.497648,246.401851,438.925558,285.037117,398.408023,376.30488,93.243508,114.461428,714.472801,228.946502,943.001019,597.002402,367.334205,289.464817,543.258109,370.34967,517.671806,231.884033,86.174818,626.514231,474.804246,384.858445,141.395367,236.962974,711.168028
